loan_id,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,acquisition_channel,sector,applying_for_loan_number,approval_status,paid_late,repayment_duration_days,Target
878406,606600.0,680100.0,11,11,11.0,0.0,680100.0,680100.0,73500.0,Other,Food Staple Goods,11,Approved,False,7.0,0
905634,667300.0,748100.0,12,12,12.0,0.0,748100.0,748100.0,80800.0,Other,Food Staple Goods,12,Approved,False,3.0,0
934923,734000.0,822700.0,13,13,13.0,0.0,822700.0,822700.0,88700.0,Other,Food Staple Goods,13,Approved,False,15.0,0
965590,734000.0,822700.0,14,14,14.0,0.0,822700.0,822700.0,88700.0,Other,Food Staple Goods,14,Approved,False,8.0,0
690593,250000.0,279800.0,1,1,1.0,2.0,279800.0,279800.0,29800.0,Google,Beauty Fashion,1,Approved,False,2.0,0
702792,272100.0,304500.0,2,2,2.0,2.0,304500.0,304500.0,32400.0,Google,Beauty Fashion,2,Approved,False,7.0,0
714473,355500.0,397900.0,3,3,3.0,2.0,397900.0,397900.0,42400.0,Google,Beauty Fashion,3,Approved,False,13.0,0
735953,511700.0,572600.0,4,4,4.0,2.0,572600.0,572600.0,60900.0,Google,Beauty Fashion,4,Approved,False,16.0,0
760172,300000.0,335700.0,5,5,5.0,2.0,335700.0,335700.0,35700.0,Google,Beauty Fashion,5,Approved,False,18.0,0
786394,500000.0,560500.0,6,6,6.0,2.0,560500.0,560500.0,60500.0,Google,Beauty Fashion,6,Approved,False,18.0,0
815770,834500.0,935100.0,7,7,7.0,2.0,935100.0,935100.0,100600.0,Google,Beauty Fashion,7,Approved,False,24.0,0
850372,918000.0,1028500.0,8,8,8.0,2.0,1028500.0,1028500.0,110500.0,Google,Beauty Fashion,8,Approved,False,14.0,0
943623,300000.0,336300.0,9,9,9.0,2.0,336300.0,336300.0,36300.0,Google,Beauty Fashion,9,Approved,False,20.0,0
690593,250000.0,279800.0,1,1,1.0,2.0,279800.0,279800.0,29800.0,Google,Beauty Fashion,1,Approved,False,2.0,0
702792,272100.0,304500.0,2,2,2.0,2.0,304500.0,304500.0,32400.0,Google,Beauty Fashion,2,Approved,False,7.0,0
714473,355500.0,397900.0,3,3,3.0,2.0,397900.0,397900.0,42400.0,Google,Beauty Fashion,3,Approved,False,13.0,0
735953,511700.0,572600.0,4,4,4.0,2.0,572600.0,572600.0,60900.0,Google,Beauty Fashion,4,Approved,False,16.0,0
760172,300000.0,335700.0,5,5,5.0,2.0,335700.0,335700.0,35700.0,Google,Beauty Fashion,5,Approved,False,18.0,0
786394,500000.0,560500.0,6,6,6.0,2.0,560500.0,560500.0,60500.0,Google,Beauty Fashion,6,Approved,False,18.0,0
815770,834500.0,935100.0,7,7,7.0,2.0,935100.0,935100.0,100600.0,Google,Beauty Fashion,7,Approved,False,24.0,0
850372,918000.0,1028500.0,8,8,8.0,2.0,1028500.0,1028500.0,110500.0,Google,Beauty Fashion,8,Approved,False,14.0,0
943623,300000.0,336300.0,9,9,9.0,2.0,336300.0,336300.0,36300.0,Google,Beauty Fashion,9,Approved,False,20.0,0
985512,305000.0,341900.0,10,10,10.0,2.0,341900.0,341900.0,36900.0,Google,Beauty Fashion,10,Approved,False,4.0,0
647885,1500000.0,1676600.0,1,1,1.0,4.0,1676600.0,1676600.0,176600.0,Other,Autoparts Hardware,1,Approved,False,27.0,0
681364,1650000.0,1844100.0,2,2,2.0,4.0,1844100.0,1844100.0,194100.0,Other,Autoparts Hardware,2,Approved,False,2.0,0
719678,1815000.0,2028400.0,3,3,3.0,4.0,2028400.0,2028400.0,213400.0,Other,Autoparts Hardware,3,Approved,False,6.0,0
753444,1996500.0,2231000.0,4,4,4.0,4.0,2231000.0,2231000.0,234500.0,Other,Autoparts Hardware,4,Approved,False,0.0,0
794242,600000.0,672600.0,5,5,5.0,4.0,672600.0,672600.0,72600.0,Other,Autoparts Hardware,5,Approved,False,0.0,0
802205,350000.0,392400.0,6,6,6.0,4.0,392400.0,392400.0,42400.0,Other,Autoparts Hardware,6,Approved,False,0.0,0
813173,1950000.0,2183100.0,7,7,7.0,4.0,2183100.0,2183100.0,233100.0,Other,Autoparts Hardware,7,Approved,False,0.0,0
846612,1500000.0,1679600.0,8,8,8.0,4.0,1679600.0,1679600.0,179600.0,Other,Autoparts Hardware,8,Approved,False,4.0,0
879997,1300000.0,1455900.0,9,9,9.0,4.0,1455900.0,1455900.0,155900.0,Other,Autoparts Hardware,9,Approved,False,24.0,0
911156,2848500.0,3188300.0,10,10,10.0,4.0,3188300.0,3188300.0,339800.0,Other,Autoparts Hardware,10,Approved,False,8.0,0
941645,2600000.0,2910300.0,11,11,11.0,4.0,2910300.0,2910300.0,310300.0,Other,Autoparts Hardware,11,Approved,False,27.0,0
975799,2400000.0,2686500.0,12,12,12.0,4.0,2686500.0,2686500.0,286500.0,Other,Autoparts Hardware,12,Approved,False,2.0,0
642510,300000.0,,1,1,,5.0,,,,Facebook,Beauty Fashion,1,Expired,False,412.0,0
745859,260000.0,298900.0,2,1,1.0,5.0,298900.0,298900.0,38900.0,Facebook,Beauty Fashion,1,Approved,False,3.0,0
771188,282400.0,316600.0,3,2,2.0,5.0,316600.0,316600.0,34200.0,Facebook,Beauty Fashion,2,Approved,False,0.0,0
878804,50000.0,56100.0,4,3,3.0,5.0,56100.0,56100.0,6100.0,Facebook,Beauty Fashion,3,Approved,False,0.0,0
880311,311400.0,349100.0,5,4,4.0,5.0,349100.0,349100.0,37700.0,Facebook,Beauty Fashion,4,Approved,False,0.0,0
917601,342500.0,383900.0,6,5,5.0,5.0,383900.0,383900.0,41400.0,Facebook,Beauty Fashion,5,Approved,False,16.0,0
947543,360000.0,403600.0,7,6,6.0,5.0,403600.0,403600.0,43600.0,Facebook,Beauty Fashion,6,Approved,False,0.0,0
980854,414500.0,464700.0,8,7,7.0,5.0,464700.0,464700.0,50200.0,Facebook,Beauty Fashion,7,Approved,False,0.0,0
835237,302400.0,,1,1,,1.0,,,,Facebook,Autoparts Hardware,1,Expired,False,412.0,0
841213,588000.0,677100.0,2,1,1.0,1.0,677100.0,677100.0,89100.0,Facebook,Autoparts Hardware,1,Approved,False,0.0,0
874419,646800.0,744800.0,3,2,2.0,1.0,185000.0,744800.0,98000.0,Facebook,Autoparts Hardware,2,Approved,True,27.0,1
905766,711500.0,840900.0,4,3,3.0,1.0,840900.0,840900.0,129400.0,Facebook,Autoparts Hardware,3,Approved,False,1.0,0
927967,770600.0,887100.0,5,4,4.0,1.0,887100.0,887100.0,116500.0,Facebook,Autoparts Hardware,4,Approved,False,0.0,0
959679,847700.0,975700.0,6,5,5.0,1.0,975700.0,975700.0,128000.0,Facebook,Autoparts Hardware,5,Approved,False,0.0,0
785173,260000.0,299400.0,1,1,1.0,1.0,299400.0,299400.0,39400.0,Friend,Food Staple Goods,1,Approved,False,29.0,0
821575,286000.0,329400.0,2,2,2.0,1.0,329400.0,329400.0,43400.0,Friend,Food Staple Goods,2,Approved,False,0.0,0
850362,313900.0,361400.0,3,3,3.0,1.0,361400.0,361400.0,47500.0,Friend,Food Staple Goods,3,Approved,False,0.0,0
882497,345000.0,397200.0,4,4,4.0,1.0,397200.0,397200.0,52200.0,Friend,Food Staple Goods,4,Approved,False,19.0,0
909911,379800.0,437300.0,5,5,5.0,1.0,437300.0,437300.0,57500.0,Friend,Food Staple Goods,5,Approved,False,0.0,0
942736,417800.0,493800.0,6,6,6.0,1.0,493800.0,493800.0,76000.0,Friend,Food Staple Goods,6,Approved,False,0.0,0
971417,459600.0,543300.0,7,7,7.0,1.0,543300.0,543300.0,83700.0,Friend,Food Staple Goods,7,Approved,False,0.0,0
961396,276000.0,317800.0,1,1,1.0,,317800.0,317800.0,41800.0,Friend,Food Staple Goods,1,Approved,False,31.0,0
590153,260000.0,,1,1,,0.0,,,,Other,Food Staple Goods,1,Declined,False,412.0,0
698521,260000.0,,2,1,,0.0,,,,Other,Food Staple Goods,1,Declined,False,412.0,0
854825,150000.0,177300.0,3,1,1.0,0.0,177300.0,177300.0,27300.0,Other,Food Staple Goods,1,Approved,False,0.0,0
886045,164600.0,194600.0,4,2,2.0,0.0,44600.0,194600.0,30000.0,Other,Food Staple Goods,2,Approved,True,0.0,1
922937,150000.0,177300.0,5,3,3.0,0.0,177300.0,177300.0,27300.0,Other,Food Staple Goods,3,Approved,False,0.0,0
954260,150000.0,177300.0,6,4,4.0,0.0,177300.0,177300.0,27300.0,Other,Food Staple Goods,4,Approved,False,0.0,0
145366,200000.0,227100.0,1,1,1.0,1.0,227100.0,227100.0,27100.0,Facebook,Mobile Money Airtime,1,Approved,False,20.0,0
164683,218900.0,243300.0,2,2,2.0,1.0,243300.0,243300.0,24400.0,Facebook,Mobile Money Airtime,2,Approved,False,11.0,0
182193,234000.0,260100.0,3,3,3.0,1.0,260100.0,260100.0,26100.0,Facebook,Mobile Money Airtime,3,Approved,False,0.0,0
207520,255800.0,284300.0,4,4,4.0,1.0,284300.0,284300.0,28500.0,Facebook,Mobile Money Airtime,4,Approved,False,13.0,0
233498,276200.0,306900.0,5,5,5.0,1.0,306900.0,306900.0,30700.0,Facebook,Mobile Money Airtime,5,Approved,False,0.0,0
265569,350000.0,389000.0,6,6,6.0,1.0,389000.0,389000.0,39000.0,Facebook,Mobile Money Airtime,6,Approved,False,3.0,0
302016,385000.0,427900.0,7,7,7.0,1.0,427900.0,427900.0,42900.0,Facebook,Mobile Money Airtime,7,Approved,False,0.0,0
328520,420400.0,467200.0,8,8,8.0,1.0,467200.0,467200.0,46800.0,Facebook,Mobile Money Airtime,8,Approved,False,0.0,0
357772,450000.0,500100.0,9,9,9.0,1.0,500100.0,500100.0,50100.0,Facebook,Mobile Money Airtime,9,Approved,False,18.0,0
385918,500000.0,555700.0,10,10,10.0,1.0,555700.0,555700.0,55700.0,Facebook,Mobile Money Airtime,10,Approved,False,0.0,0
421339,520000.0,577900.0,11,11,11.0,1.0,577900.0,577900.0,57900.0,Facebook,Mobile Money Airtime,11,Approved,False,0.0,0
441920,596600.0,663100.0,12,12,12.0,1.0,663100.0,663100.0,66500.0,Facebook,Mobile Money Airtime,12,Approved,False,5.0,0
478785,511000.0,567900.0,13,13,13.0,1.0,567900.0,567900.0,56900.0,Facebook,Mobile Money Airtime,13,Approved,False,0.0,0
509861,510000.0,566800.0,14,14,14.0,1.0,566800.0,566800.0,56800.0,Facebook,Mobile Money Airtime,14,Approved,False,14.0,0
537429,510000.0,570700.0,15,15,15.0,1.0,570700.0,570700.0,60700.0,Facebook,Mobile Money Airtime,15,Approved,False,22.0,0
564875,410000.0,458800.0,16,16,16.0,1.0,458800.0,458800.0,48800.0,Facebook,Mobile Money Airtime,16,Approved,False,26.0,0
591670,360000.0,402900.0,17,17,17.0,1.0,402900.0,402900.0,42900.0,Facebook,Mobile Money Airtime,17,Approved,False,7.0,0
625140,781300.0,874000.0,18,18,18.0,1.0,874000.0,874000.0,92700.0,Facebook,Mobile Money Airtime,18,Approved,False,20.0,0
651652,795700.0,890100.0,19,19,19.0,1.0,890100.0,890100.0,94400.0,Facebook,Mobile Money Airtime,19,Approved,False,0.0,0
682997,780000.0,872500.0,20,20,20.0,1.0,872500.0,872500.0,92500.0,Facebook,Mobile Money Airtime,20,Approved,False,0.0,0
711296,800000.0,894900.0,21,21,21.0,1.0,894900.0,894900.0,94900.0,Facebook,Mobile Money Airtime,21,Approved,False,0.0,0
743982,844400.0,944400.0,22,22,22.0,1.0,944400.0,944400.0,100000.0,Facebook,Mobile Money Airtime,22,Approved,False,4.0,0
774719,730000.0,818200.0,23,23,23.0,1.0,818200.0,818200.0,88200.0,Facebook,Mobile Money Airtime,23,Approved,False,0.0,0
806805,765000.0,857300.0,24,24,24.0,1.0,857300.0,857300.0,92300.0,Facebook,Mobile Money Airtime,24,Approved,False,0.0,0
840872,765000.0,857300.0,25,25,25.0,1.0,857300.0,857300.0,92300.0,Facebook,Mobile Money Airtime,25,Approved,False,0.0,0
872547,765000.0,857300.0,26,26,26.0,1.0,857300.0,857300.0,92300.0,Facebook,Mobile Money Airtime,26,Approved,False,0.0,0
899904,780000.0,874200.0,27,27,27.0,1.0,874200.0,874200.0,94200.0,Facebook,Mobile Money Airtime,27,Approved,False,0.0,0
930114,780000.0,874200.0,28,28,28.0,1.0,874200.0,874200.0,94200.0,Facebook,Mobile Money Airtime,28,Approved,False,0.0,0
959374,780000.0,874200.0,29,29,29.0,1.0,874200.0,874200.0,94200.0,Facebook,Mobile Money Airtime,29,Approved,False,0.0,0
745661,260000.0,290900.0,1,1,1.0,6.0,290900.0,290900.0,30900.0,Friend,Beauty Fashion,1,Approved,False,26.0,0
774439,412000.0,461900.0,2,2,2.0,6.0,461900.0,461900.0,49900.0,Friend,Beauty Fashion,2,Approved,False,19.0,0
796668,565000.0,633400.0,3,3,3.0,6.0,633400.0,633400.0,68400.0,Friend,Beauty Fashion,3,Approved,False,24.0,0
816183,748600.0,839000.0,4,4,4.0,6.0,839000.0,839000.0,90400.0,Friend,Beauty Fashion,4,Approved,False,23.0,0
850047,800000.0,896500.0,5,5,5.0,6.0,896500.0,896500.0,96500.0,Friend,Beauty Fashion,5,Approved,False,7.0,0
878634,815600.0,914000.0,6,6,6.0,6.0,914000.0,914000.0,98400.0,Friend,Beauty Fashion,6,Approved,False,4.0,0
905427,1104400.0,1237000.0,7,7,7.0,6.0,1237000.0,1237000.0,132600.0,Friend,Beauty Fashion,7,Approved,False,8.0,0
934164,1214800.0,1360600.0,8,8,8.0,6.0,1360600.0,1360600.0,145800.0,Friend,Beauty Fashion,8,Approved,False,13.0,0
964637,1336300.0,1496500.0,9,9,9.0,6.0,1496500.0,1496500.0,160200.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
266781,380400.0,422700.0,1,1,1.0,3.0,422700.0,422700.0,42300.0,Friend,Beauty Fashion,1,Approved,False,29.0,0
307471,493600.0,548600.0,2,2,2.0,3.0,548600.0,548600.0,55000.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
337220,700500.0,778500.0,3,3,3.0,3.0,778500.0,778500.0,78000.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
368130,600000.0,666800.0,4,4,4.0,3.0,666800.0,666800.0,66800.0,Friend,Beauty Fashion,4,Approved,False,13.0,0
400010,960000.0,1066900.0,5,5,5.0,3.0,1066900.0,1066900.0,106900.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
435400,960000.0,1066900.0,6,6,6.0,3.0,1066900.0,1066900.0,106900.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
472437,960000.0,1066900.0,7,7,7.0,3.0,1066900.0,1066900.0,106900.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
507965,1008000.0,1120300.0,8,8,8.0,3.0,1120300.0,1120300.0,112300.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
538975,1038200.0,1160900.0,9,9,9.0,3.0,1160900.0,1160900.0,122700.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
568468,1069300.0,1195600.0,10,10,10.0,3.0,1195600.0,1195600.0,126300.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
599157,1101400.0,1231400.0,11,11,11.0,3.0,1231400.0,1231400.0,130000.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
631797,1134400.0,1268300.0,12,12,12.0,3.0,1268300.0,1268300.0,133900.0,Friend,Beauty Fashion,12,Approved,False,0.0,0
663035,1168400.0,1306200.0,13,13,13.0,3.0,1306200.0,1306200.0,137800.0,Friend,Beauty Fashion,13,Approved,False,0.0,0
695481,1191800.0,1332400.0,14,14,14.0,3.0,1332400.0,1332400.0,140600.0,Friend,Beauty Fashion,14,Approved,False,0.0,0
725659,1215600.0,1359000.0,15,15,15.0,3.0,1359000.0,1359000.0,143400.0,Friend,Beauty Fashion,15,Approved,False,3.0,0
759448,1239900.0,1386100.0,16,16,16.0,3.0,1386100.0,1386100.0,146200.0,Friend,Beauty Fashion,16,Approved,False,0.0,0
791270,1264700.0,1416400.0,17,17,17.0,3.0,1416400.0,1416400.0,151700.0,Friend,Beauty Fashion,17,Approved,False,0.0,0
823472,1290000.0,1444700.0,18,18,18.0,3.0,1444700.0,1444700.0,154700.0,Friend,Beauty Fashion,18,Approved,False,0.0,0
857787,1315800.0,1473600.0,19,19,19.0,3.0,1473600.0,1473600.0,157800.0,Friend,Beauty Fashion,19,Approved,False,0.0,0
887557,1342100.0,1503000.0,20,20,20.0,3.0,1503000.0,1503000.0,160900.0,Friend,Beauty Fashion,20,Approved,False,0.0,0
914416,1476300.0,1653100.0,21,21,21.0,3.0,1653100.0,1653100.0,176800.0,Friend,Beauty Fashion,21,Approved,False,0.0,0
944782,1623900.0,1818200.0,22,22,22.0,3.0,1818200.0,1818200.0,194300.0,Friend,Beauty Fashion,22,Approved,False,0.0,0
975191,1656400.0,1854700.0,23,23,23.0,3.0,1854700.0,1854700.0,198300.0,Friend,Beauty Fashion,23,Approved,False,0.0,0
632795,840000.0,,1,1,,2.0,,,,Facebook,Beauty Fashion,1,Expired,False,412.0,0
683353,250000.0,287400.0,2,1,1.0,2.0,287400.0,287400.0,37400.0,Facebook,Beauty Fashion,1,Approved,False,0.0,0
729341,275000.0,316200.0,3,2,2.0,2.0,316200.0,316200.0,41200.0,Facebook,Beauty Fashion,2,Approved,False,0.0,0
759628,302500.0,347700.0,4,3,3.0,2.0,347700.0,347700.0,45200.0,Facebook,Beauty Fashion,3,Approved,False,0.0,0
798282,332800.0,383200.0,5,4,4.0,2.0,383200.0,383200.0,50400.0,Facebook,Beauty Fashion,4,Approved,False,0.0,0
826325,364300.0,419500.0,6,5,5.0,2.0,419500.0,419500.0,55200.0,Facebook,Beauty Fashion,5,Approved,False,0.0,0
857372,400700.0,461400.0,7,6,6.0,2.0,461400.0,461400.0,60700.0,Facebook,Beauty Fashion,6,Approved,False,0.0,0
881773,435200.0,501100.0,8,7,7.0,2.0,501100.0,501100.0,65900.0,Facebook,Beauty Fashion,7,Approved,False,0.0,0
953118,478700.0,551200.0,9,8,8.0,2.0,551200.0,551200.0,72500.0,Facebook,Beauty Fashion,8,Approved,False,0.0,0
398517,230000.0,255600.0,1,1,1.0,1.0,255600.0,255600.0,25600.0,Friend,Beauty Fashion,1,Approved,False,26.0,0
429971,300000.0,333400.0,2,2,2.0,1.0,50000.0,333400.0,33400.0,Friend,Beauty Fashion,2,Approved,True,3.0,1
470742,330000.0,373400.0,3,3,3.0,1.0,373400.0,373400.0,43400.0,Friend,Beauty Fashion,3,Approved,False,21.0,0
524261,363000.0,406200.0,4,4,4.0,1.0,406200.0,406200.0,43200.0,Friend,Beauty Fashion,4,Approved,False,6.0,0
556378,399300.0,446800.0,5,5,5.0,1.0,446800.0,446800.0,47500.0,Friend,Beauty Fashion,5,Approved,False,6.0,0
586232,439000.0,491300.0,6,6,6.0,1.0,180000.0,491300.0,52300.0,Friend,Beauty Fashion,6,Approved,True,11.0,1
622343,350000.0,,7,7,,1.0,,,,Friend,Beauty Fashion,7,Declined,False,412.0,0
732596,350000.0,402300.0,8,7,7.0,1.0,402300.0,402300.0,52300.0,Friend,Beauty Fashion,7,Approved,False,15.0,0
770551,385000.0,435500.0,9,8,8.0,1.0,435500.0,435500.0,50500.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
794502,418100.0,472900.0,10,9,9.0,1.0,472900.0,472900.0,54800.0,Friend,Beauty Fashion,9,Approved,False,2.0,0
826654,459900.0,520200.0,11,10,10.0,1.0,520200.0,520200.0,60300.0,Friend,Beauty Fashion,10,Approved,False,16.0,0
854808,503500.0,569600.0,12,11,11.0,1.0,569600.0,569600.0,66100.0,Friend,Beauty Fashion,11,Approved,False,20.0,0
885259,500000.0,565600.0,13,12,12.0,1.0,565600.0,565600.0,65600.0,Friend,Beauty Fashion,12,Approved,False,17.0,0
905145,500000.0,560500.0,14,13,13.0,1.0,560500.0,560500.0,60500.0,Friend,Beauty Fashion,13,Approved,False,10.0,0
932265,500000.0,560500.0,15,14,14.0,1.0,560500.0,560500.0,60500.0,Friend,Beauty Fashion,14,Approved,False,0.0,0
960873,725800.0,813500.0,16,15,15.0,1.0,813500.0,813500.0,87700.0,Friend,Beauty Fashion,15,Approved,False,26.0,0
398517,230000.0,255600.0,1,1,1.0,1.0,255600.0,255600.0,25600.0,Friend,Beauty Fashion,1,Approved,False,26.0,0
429971,300000.0,333400.0,2,2,2.0,1.0,50000.0,333400.0,33400.0,Friend,Beauty Fashion,2,Approved,True,3.0,1
470742,330000.0,373400.0,3,3,3.0,1.0,373400.0,373400.0,43400.0,Friend,Beauty Fashion,3,Approved,False,21.0,0
524261,363000.0,406200.0,4,4,4.0,1.0,406200.0,406200.0,43200.0,Friend,Beauty Fashion,4,Approved,False,6.0,0
556378,399300.0,446800.0,5,5,5.0,1.0,446800.0,446800.0,47500.0,Friend,Beauty Fashion,5,Approved,False,6.0,0
586232,439000.0,491300.0,6,6,6.0,1.0,180000.0,491300.0,52300.0,Friend,Beauty Fashion,6,Approved,True,11.0,1
622343,350000.0,,7,7,,1.0,,,,Friend,Beauty Fashion,7,Declined,False,412.0,0
732596,350000.0,402300.0,8,7,7.0,1.0,402300.0,402300.0,52300.0,Friend,Beauty Fashion,7,Approved,False,15.0,0
770551,385000.0,435500.0,9,8,8.0,1.0,435500.0,435500.0,50500.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
794502,418100.0,472900.0,10,9,9.0,1.0,472900.0,472900.0,54800.0,Friend,Beauty Fashion,9,Approved,False,2.0,0
826654,459900.0,520200.0,11,10,10.0,1.0,520200.0,520200.0,60300.0,Friend,Beauty Fashion,10,Approved,False,16.0,0
854808,503500.0,569600.0,12,11,11.0,1.0,569600.0,569600.0,66100.0,Friend,Beauty Fashion,11,Approved,False,20.0,0
885259,500000.0,565600.0,13,12,12.0,1.0,565600.0,565600.0,65600.0,Friend,Beauty Fashion,12,Approved,False,17.0,0
905145,500000.0,560500.0,14,13,13.0,1.0,560500.0,560500.0,60500.0,Friend,Beauty Fashion,13,Approved,False,10.0,0
932265,500000.0,560500.0,15,14,14.0,1.0,560500.0,560500.0,60500.0,Friend,Beauty Fashion,14,Approved,False,0.0,0
960873,725800.0,813500.0,16,15,15.0,1.0,813500.0,813500.0,87700.0,Friend,Beauty Fashion,15,Approved,False,26.0,0
990312,798400.0,894700.0,17,16,16.0,1.0,894700.0,894700.0,96300.0,Friend,Beauty Fashion,16,Approved,False,0.0,0
967479,312000.0,349700.0,1,1,1.0,,349700.0,349700.0,37700.0,Friend,Beauty Fashion,1,Approved,False,30.0,0
434313,260000.0,,1,1,,1.0,,,,Friend,Phones Electronics,1,Declined,False,412.0,0
933748,260000.0,299400.0,2,1,1.0,1.0,299400.0,299400.0,39400.0,Friend,Phones Electronics,1,Approved,False,30.0,0
962998,286000.0,329400.0,3,2,2.0,1.0,329400.0,329400.0,43400.0,Friend,Phones Electronics,2,Approved,False,6.0,0
501343,100000.0,111100.0,1,1,1.0,0.0,111100.0,111100.0,11100.0,Friend,Beauty Fashion,1,Approved,False,31.0,0
531340,110000.0,123100.0,2,2,2.0,0.0,123100.0,123100.0,13100.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
555789,119800.0,134100.0,3,3,3.0,0.0,134100.0,134100.0,14300.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
584082,131800.0,147500.0,4,4,4.0,0.0,147500.0,147500.0,15700.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
617893,145000.0,162300.0,5,5,5.0,0.0,162300.0,162300.0,17300.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
648317,159500.0,,6,6,,0.0,,,,Friend,Beauty Fashion,6,Cancelled,False,412.0,0
662468,159500.0,178500.0,7,6,6.0,0.0,178500.0,178500.0,19000.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
880344,175400.0,,8,7,,0.0,,,,Friend,Beauty Fashion,7,Cancelled,False,412.0,0
928462,175400.0,207300.0,9,7,7.0,0.0,207300.0,207300.0,31900.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
988861,192900.0,222200.0,10,8,8.0,0.0,222200.0,222200.0,29300.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
501343,100000.0,111100.0,1,1,1.0,0.0,111100.0,111100.0,11100.0,Friend,Beauty Fashion,1,Approved,False,31.0,0
531340,110000.0,123100.0,2,2,2.0,0.0,123100.0,123100.0,13100.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
555789,119800.0,134100.0,3,3,3.0,0.0,134100.0,134100.0,14300.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
584082,131800.0,147500.0,4,4,4.0,0.0,147500.0,147500.0,15700.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
617893,145000.0,162300.0,5,5,5.0,0.0,162300.0,162300.0,17300.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
648317,159500.0,,6,6,,0.0,,,,Friend,Beauty Fashion,6,Cancelled,False,412.0,0
662468,159500.0,178500.0,7,6,6.0,0.0,178500.0,178500.0,19000.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
880344,175400.0,,8,7,,0.0,,,,Friend,Beauty Fashion,7,Cancelled,False,412.0,0
928462,175400.0,207300.0,9,7,7.0,0.0,207300.0,207300.0,31900.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
927091,276000.0,309500.0,1,1,1.0,,309500.0,309500.0,33500.0,Radio / TV / Newspaper,Beauty Fashion,1,Approved,False,9.0,0
957566,303600.0,340400.0,2,2,2.0,,340400.0,340400.0,36800.0,Radio / TV / Newspaper,Beauty Fashion,2,Approved,False,25.0,0
983723,332400.0,372600.0,3,3,3.0,,372600.0,372600.0,40200.0,Radio / TV / Newspaper,Beauty Fashion,3,Approved,False,2.0,0
901498,300000.0,345500.0,1,1,1.0,,345500.0,345500.0,45500.0,Radio / TV / Newspaper,Beauty Fashion,1,Approved,False,0.0,0
932217,330000.0,373300.0,2,2,2.0,,373300.0,373300.0,43300.0,Radio / TV / Newspaper,Beauty Fashion,2,Approved,False,0.0,0
